job_alias_id,raw_job_name,normalized_key,job_role_id,match_status,source_dataset,is_active,match_score,matched_job_role_name
ja_0551,수치제어보링기조작원,수치제어보링기조작원,,unmapped,job_info_rows,TRUE,,
ja_0552,수치제어선반조작원,수치제어선반조작원,,unmapped,job_info_rows,TRUE,,
ja_0553,수치제어프레스조작원,수치제어프레스조작원,,unmapped,job_info_rows,TRUE,,
ja_0554,스크레이핑원,스크레이핑원,,unmapped,job_info_rows,TRUE,,
ja_0555,스트레치포밍기조작원,스트레치포밍기조작원,,unmapped,job_info_rows,TRUE,,
ja_0556,스파이럴강관조관원,스파이럴강관조관원,,unmapped,job_info_rows,TRUE,,
ja_0557,슬로터조작원,슬로터조작원,,unmapped,job_info_rows,TRUE,,
ja_0558,액압프레스조작원,액압프레스조작원,,unmapped,job_info_rows,TRUE,,
ja_0559,연마기조작원,연마기조작원,,unmapped,job_info_rows,TRUE,,
ja_0560,연삭원,연삭원,,unmapped,job_info_rows,TRUE,,
ja_0561,원통연마원,원통연마원,,unmapped,job_info_rows,TRUE,,
ja_0562,원통연삭기조작원,원통연삭기조작원,,unmapped,job_info_rows,TRUE,,
ja_0563,자동선반조작원,자동선반조작원,,unmapped,job_info_rows,TRUE,,
ja_0564,전용기계조작원,전용기계조작원,,unmapped,job_info_rows,TRUE,,
ja_0565,절곡기조작원,절곡기조작원,,unmapped,job_info_rows,TRUE,,
ja_0566,조형원<기계>,조형원_기계,,unmapped,job_info_rows,TRUE,,
ja_0567,주물사제조원,주물사제조원,,unmapped,job_info_rows,TRUE,,
ja_0568,줄날성형원,줄날성형원,,unmapped,job_info_rows,TRUE,,
ja_0569,중자제조원,중자제조원,,unmapped,job_info_rows,TRUE,,
ja_0570,태핑기조작원,태핑기조작원,,unmapped,job_info_rows,TRUE,,
ja_0571,터릿선반조작원,터릿선반조작원,,unmapped,job_info_rows,TRUE,,
ja_0572,트랜스퍼기계조작원,트랜스퍼기계조작원,,unmapped,job_info_rows,TRUE,,
ja_0573,편심연마원,편심연마원,,unmapped,job_info_rows,TRUE,,
ja_0574,평면연삭기조작원,평면연삭기조작원,,unmapped,job_info_rows,TRUE,,
ja_0575,평삭기조작원,평삭기조작원,,unmapped,job_info_rows,TRUE,,
ja_0576,프레스반장,프레스반장,,unmapped,job_info_rows,TRUE,,
ja_0577,호닝기조작원,호닝기조작원,,unmapped,job_info_rows,TRUE,,
ja_0578,드릴링기조작원,드릴링기조작원,,unmapped,job_info_rows,TRUE,,
ja_0579,머시닝센터조작원,머시닝센터조작원,,unmapped,job_info_rows,TRUE,,
ja_0580,방전가공기조작원,방전가공기조작원,,unmapped,job_info_rows,TRUE,,
ja_0581,선반조작원,선반조작원,,unmapped,job_info_rows,TRUE,,
ja_0582,보링기조작원,보링기조작원,,unmapped,job_info_rows,TRUE,,
ja_0583,와이어커팅기조작원,와이어커팅기조작원,,unmapped,job_info_rows,TRUE,,
ja_0584,굴진부,굴진부,,unmapped,job_info_rows,TRUE,,
ja_0585,광산기계조작원,광산기계조작원,,unmapped,job_info_rows,TRUE,,
ja_0586,궤도공,궤도공,,unmapped,job_info_rows,TRUE,,
ja_0587,기전공,기전공,,unmapped,job_info_rows,TRUE,,
ja_0588,화약취급원,화약취급원,,unmapped,job_info_rows,TRUE,,
ja_0589,선탄작업원,선탄작업원,,unmapped,job_info_rows,TRUE,,
ja_0590,배관공,배관공,,unmapped,job_info_rows,TRUE,,
ja_0591,구두수선공,구두수선공,,unmapped,job_info_rows,TRUE,,
ja_0592,구두 제조·수선원,구두_제조_수선원,,unmapped,job_info_rows,TRUE,,
ja_0593,가죽혁대 제조·수리원,가죽혁대_제조_수리원,,unmapped,job_info_rows,TRUE,,
ja_0594,구두골 수선원,구두골_수선원,,unmapped,job_info_rows,TRUE,,
ja_0595,가죽가방 제조·수선원,가죽가방_제조_수선원,,unmapped,job_info_rows,TRUE,,
ja_0596,고온고산용해원,고온고산용해원,,unmapped,job_info_rows,TRUE,,
ja_0597,레이들원,레이들원,,unmapped,job_info_rows,TRUE,,
ja_0598,용강주입보조원,용강주입보조원,,unmapped,job_info_rows,TRUE,,
ja_0599,용강주입원,용강주입원,,unmapped,job_info_rows,TRUE,,
ja_0600,용선로반장,용선로반장,,unmapped,job_info_rows,TRUE,,
ja_0601,용압반장,용압반장,,unmapped,job_info_rows,TRUE,,
ja_0602,유도로반장,유도로반장,,unmapped,job_info_rows,TRUE,,
ja_0603,유도로조작원,유도로조작원,,unmapped,job_info_rows,TRUE,,
ja_0604,이형관조형원,이형관조형원,,unmapped,job_info_rows,TRUE,,
ja_0605,조산반장,조산반장,,unmapped,job_info_rows,TRUE,,
ja_0606,고주파열처리원,고주파열처리원,,unmapped,job_info_rows,TRUE,,
ja_0607,담금질원,담금질원,,unmapped,job_info_rows,TRUE,,
ja_0608,뜨임원,뜨임원,,unmapped,job_info_rows,TRUE,,
ja_0609,불림원,불림원,,unmapped,job_info_rows,TRUE,,
ja_0610,소결원,소결원,,unmapped,job_info_rows,TRUE,,
ja_0611,소결제어실운전원,소결제어실운전원,,unmapped,job_info_rows,TRUE,,
ja_0612,시계경화원,시계경화원,,unmapped,job_info_rows,TRUE,,
ja_0613,열처리반장,열처리반장,,unmapped,job_info_rows,TRUE,,
ja_0614,열처리원,열처리원,,unmapped,job_info_rows,TRUE,,
ja_0615,유도코일제작원,유도코일제작원,,unmapped,job_info_rows,TRUE,,
ja_0616,질화처리원,질화처리원,,unmapped,job_info_rows,TRUE,,
ja_0617,침탄담금질원,침탄담금질원,,unmapped,job_info_rows,TRUE,,
ja_0618,풀림원,풀림원,,unmapped,job_info_rows,TRUE,,
ja_0619,신선기조작원,신선기조작원,,unmapped,job_info_rows,TRUE,,
ja_0620,신선반장,신선반장,,unmapped,job_info_rows,TRUE,,
ja_0621,인발기조작원,인발기조작원,,unmapped,job_info_rows,TRUE,,
ja_0622,조관기조작원,조관기조작원,,unmapped,job_info_rows,TRUE,,
ja_0623,코일연결원,코일연결원,,unmapped,job_info_rows,TRUE,,
ja_0624,금형제조원,금형제조원,,unmapped,job_info_rows,TRUE,,
ja_0625,기계공학자,기계공학자,,unmapped,job_info_rows,TRUE,,
ja_0626,기능성 섬유 연구원,기능성_섬유_연구원,,unmapped,job_info_rows,TRUE,,
ja_0627,섬유소재개발기술자,섬유소재개발기술자,,unmapped,job_info_rows,TRUE,,
ja_0628,염색공정개발기술자,염색공정개발기술자,,unmapped,job_info_rows,TRUE,,
ja_0629,섬유공정개발기술자,섬유공정개발기술자,,unmapped,job_info_rows,TRUE,,
ja_0630,염료개발기술자,염료개발기술자,,unmapped,job_info_rows,TRUE,,
ja_0631,공조냉동기조작원,공조냉동기조작원,,unmapped,job_info_rows,TRUE,,
ja_0632,냉동기조작원,냉동기조작원,,unmapped,job_info_rows,TRUE,,
ja_0633,공기조화기 조작원,공기조화기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0634,냉동기조작공,냉동기조작공,,unmapped,job_info_rows,TRUE,,
ja_0635,동시녹음기사,동시녹음기사,,unmapped,job_info_rows,TRUE,,
ja_0636,음반녹음기사,음반녹음기사,,unmapped,job_info_rows,TRUE,,
ja_0637,테이프 녹음기사,테이프_녹음기사,,unmapped,job_info_rows,TRUE,,
ja_0638,더빙기사,더빙기사,,unmapped,job_info_rows,TRUE,,
ja_0639,대기환경전문가,대기환경전문가,,unmapped,job_info_rows,TRUE,,
ja_0640,도배공,도배공,,unmapped,job_info_rows,TRUE,,
ja_0641,도공,도공,,unmapped,job_info_rows,TRUE,,
ja_0642,페인트공,페인트공,,unmapped,job_info_rows,TRUE,,
ja_0643,도장공,도장공,,unmapped,job_info_rows,TRUE,,
ja_0644,대목공,대목공,,unmapped,job_info_rows,TRUE,,
ja_0645,한식목공,한식목공,,unmapped,job_info_rows,TRUE,,
ja_0646,형틀목공,형틀목공,,unmapped,job_info_rows,TRUE,,
ja_0647,내장목공,내장목공,,unmapped,job_info_rows,TRUE,,
ja_0648,창호목공,창호목공,,unmapped,job_info_rows,TRUE,,
ja_0649,목재가공장치 운전원,목재가공장치_운전원,,unmapped,job_info_rows,TRUE,,
ja_0650,제재가공장치 운전원,제재가공장치_운전원,,unmapped,job_info_rows,TRUE,,
ja_0651,제재기 조작원,제재기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0652,단판전조기 조작원,단판전조기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0653,단판성형기 운전원,단판성형기_운전원,,unmapped,job_info_rows,TRUE,,
ja_0654,둥근톱 조작원,둥근톱_조작원,,unmapped,job_info_rows,TRUE,,
ja_0655,합판심삽입기 조작원,합판심삽입기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0656,베니어압착기 조작원,베니어압착기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0657,합판압착기 조작원,합판압착기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0658,박피기 조작원,박피기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0659,미장공,미장공,,unmapped,job_info_rows,TRUE,,
ja_0660,방수공,방수공,,unmapped,job_info_rows,TRUE,,
ja_0661,방적원,방적원,,unmapped,job_info_rows,TRUE,,
ja_0662,래핑원,래핑원,,unmapped,job_info_rows,TRUE,,
ja_0663,소면틀보기원,소면틀보기원,,unmapped,job_info_rows,TRUE,,
ja_0664,합사기 조작원,합사기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0665,방사원,방사원,,unmapped,job_info_rows,TRUE,,
ja_0666,섬유혼합기 조작원,섬유혼합기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0667,연사기 운전원,연사기_운전원,,unmapped,job_info_rows,TRUE,,
ja_0668,정방틀보기원,정방틀보기원,,unmapped,job_info_rows,TRUE,,
ja_0669,권사기 조작원,권사기_조작원,,unmapped,job_info_rows,TRUE,,
ja_0670,건축배관공,건축배관공,,unmapped,job_info_rows,TRUE,,
ja_0671,공업배관공,공업배관공,,unmapped,job_info_rows,TRUE,,
ja_0672,벽돌공,벽돌공,,unmapped,job_info_rows,TRUE,,
ja_0673,중장비기사,중장비기사,,unmapped,job_info_rows,TRUE,,
ja_0674,비파괴검사기술자,비파괴검사기술자,job_0040,auto_keyword,job_info_rows,TRUE,0.9300,비파괴검사
ja_0675,생산관리기술자,생산관리기술자,job_0036,auto_keyword,job_info_rows,TRUE,0.9300,생산관리
ja_0676,OR(operation research) 전문가,or_operation_research_전문가,,unmapped,job_info_rows,TRUE,,
ja_0677,공장관리기술자,공장관리기술자,,unmapped,job_info_rows,TRUE,,
ja_0678,물류전문가,물류전문가,,unmapped,job_info_rows,TRUE,,
ja_0679,경영정보시스템전문가,경영정보시스템전문가,,unmapped,job_info_rows,TRUE,,
ja_0680,인간공학자,인간공학자,,unmapped,job_info_rows,TRUE,,
ja_0681,품질관리기술자,품질관리기술자,job_0039,auto_keyword,job_info_rows,TRUE,0.9300,품질관리
ja_0682,산업안전기술자,산업안전기술자,job_0041,auto_keyword,job_info_rows,TRUE,0.9300,산업안전관리
ja_0683,상하수처리설비 운전원,상하수처리설비_운전원,,unmapped,job_info_rows,TRUE,,
ja_0684,상수처리설비운전원,상수처리설비운전원,,unmapped,job_info_rows,TRUE,,
ja_0685,하수처리설비운전원,하수처리설비운전원,,unmapped,job_info_rows,TRUE,,
ja_0686,폐수처리설비운전원,폐수처리설비운전원,,unmapped,job_info_rows,TRUE,,
ja_0687,생명공학기술자,생명공학기술자,,unmapped,job_info_rows,TRUE,,
ja_0688,생물공학기술자,생물공학기술자,,unmapped,job_info_rows,TRUE,,
ja_0689,석유정제원,석유정제원,,unmapped,job_info_rows,TRUE,,
ja_0690,석유및천연가스제조 관련 제어장치 조작원,석유및천연가스제조_관련_제어장치_조작원,,unmapped,job_info_rows,TRUE,,
ja_0691,계기판 조작원,계기판_조작원,,unmapped,job_info_rows,TRUE,,
ja_0692,보드 운전원,보드_운전원,,unmapped,job_info_rows,TRUE,,
ja_0693,정유장치보드 운전원,정유장치보드_운전원,,unmapped,job_info_rows,TRUE,,
ja_0694,정유장치제어판 운전원,정유장치제어판_운전원,,unmapped,job_info_rows,TRUE,,
ja_0695,제어판 조작원,제어판_조작원,,unmapped,job_info_rows,TRUE,,
ja_0696,조정실장치 원전원,조정실장치_원전원,,unmapped,job_info_rows,TRUE,,
ja_0697,조정판 조작원,조정판_조작원,,unmapped,job_info_rows,TRUE,,
ja_0698,선박건조기술자,선박건조기술자,,unmapped,job_info_rows,TRUE,,
ja_0699,선박기계장치기술자,선박기계장치기술자,,unmapped,job_info_rows,TRUE,,
ja_0700,선박전기기술자,선박전기기술자,,unmapped,job_info_rows,TRUE,,
ja_0701,선박기술자,선박기술자,,unmapped,job_info_rows,TRUE,,
ja_0702,선박엔진조립공,선박엔진조립공,,unmapped,job_info_rows,TRUE,,
ja_0703,선박엔진기계공,선박엔진기계공,,unmapped,job_info_rows,TRUE,,
ja_0704,시멘트제조기술자,시멘트제조기술자,,unmapped,job_info_rows,TRUE,,
ja_0705,인공지능전문가,인공지능전문가,,unmapped,job_info_rows,TRUE,,
ja_0706,강판압연원,강판압연원,,unmapped,job_info_rows,TRUE,,
ja_0707,냉각압연반장,냉각압연반장,,unmapped,job_info_rows,TRUE,,
ja_0708,냉간압연원,냉간압연원,,unmapped,job_info_rows,TRUE,,
ja_0709,냉간압연입측원,냉간압연입측원,,unmapped,job_info_rows,TRUE,,
ja_0710,냉간압연출측원,냉간압연출측원,,unmapped,job_info_rows,TRUE,,
ja_0711,분괴압연원,분괴압연원,,unmapped,job_info_rows,TRUE,,
ja_0712,사상압연원,사상압연원,,unmapped,job_info_rows,TRUE,,
ja_0713,선재압연원,선재압연원,,unmapped,job_info_rows,TRUE,,
ja_0714,열간압연반장,열간압연반장,,unmapped,job_info_rows,TRUE,,
ja_0715,열간압연보조원,열간압연보조원,,unmapped,job_info_rows,TRUE,,
ja_0716,열간압연원,열간압연원,,unmapped,job_info_rows,TRUE,,
ja_0717,조압연원,조압연원,,unmapped,job_info_rows,TRUE,,
ja_0718,핀치롤운전원,핀치롤운전원,,unmapped,job_info_rows,TRUE,,
ja_0719,후판압연원,후판압연원,,unmapped,job_info_rows,TRUE,,
ja_0720,용접공,용접공,,unmapped,job_info_rows,TRUE,,
ja_0721,원자력공학기술자,원자력공학기술자,,unmapped,job_info_rows,TRUE,,
ja_0722,인공위성연구원,인공위성연구원,,unmapped,job_info_rows,TRUE,,
ja_0723,인쇄 및 출판작업원,인쇄_및_출판작업원,,unmapped,job_info_rows,TRUE,,
ja_0724,사진식자원,사진식자원,,unmapped,job_info_rows,TRUE,,
ja_0725,자동스크린날염기운전원,자동스크린날염기운전원,,unmapped,job_info_rows,TRUE,,
ja_0726,코팅기조작원,코팅기조작원,,unmapped,job_info_rows,TRUE,,
ja_0727,인쇄기조작반장,인쇄기조작반장,,unmapped,job_info_rows,TRUE,,
ja_0728,활판인쇄기조작원,활판인쇄기조작원,,unmapped,job_info_rows,TRUE,,
ja_0729,스크린인쇄기조작원,스크린인쇄기조작원,,unmapped,job_info_rows,TRUE,,
ja_0730,윤전기조작원,윤전기조작원,,unmapped,job_info_rows,TRUE,,
ja_0731,제본원,제본원,,unmapped,job_info_rows,TRUE,,
ja_0732,제본기조작원,제본기조작원,,unmapped,job_info_rows,TRUE,,
ja_0733,금박인쇄원,금박인쇄원,,unmapped,job_info_rows,TRUE,,
ja_0734,재료공학자,재료공학자,,unmapped,job_info_rows,TRUE,,
ja_0735,전기공,전기공,,unmapped,job_info_rows,TRUE,,
ja_0736,전기감리기술자,전기감리기술자,,unmapped,job_info_rows,TRUE,,
ja_0737,전기설계기술자,전기설계기술자,,unmapped,job_info_rows,TRUE,,
ja_0738,계장기술자,계장기술자,,unmapped,job_info_rows,TRUE,,
ja_0739,전기안전관리자,전기안전관리자,,unmapped,job_info_rows,TRUE,,
ja_0740,발전설비기술자,발전설비기술자,,unmapped,job_info_rows,TRUE,,
ja_0741,전자공학 기술자,전자공학_기술자,,unmapped,job_info_rows,TRUE,,
ja_0742,반도체 공학 기술자,반도체_공학_기술자,,unmapped,job_info_rows,TRUE,,
ja_0743,전자제어계측 기술자,전자제어계측_기술자,,unmapped,job_info_rows,TRUE,,
ja_0744,가전제품 개발자,가전제품_개발자,,unmapped,job_info_rows,TRUE,,
ja_0745,전화기수리설치원,전화기수리설치원,,unmapped,job_info_rows,TRUE,,
ja_0746,무브먼트조립반장,무브먼트조립반장,,unmapped,job_info_rows,TRUE,,
ja_0747,보철기제조원,보철기제조원,,unmapped,job_info_rows,TRUE,,
ja_0748,시계검사반장,시계검사반장,,unmapped,job_info_rows,TRUE,,
ja_0749,시계검사원,시계검사원,,unmapped,job_info_rows,TRUE,,
ja_0750,시계수리원,시계수리원,,unmapped,job_info_rows,TRUE,,
ja_0751,시계조립반장,시계조립반장,,unmapped,job_info_rows,TRUE,,
ja_0752,안경렌즈부착원,안경렌즈부착원,,unmapped,job_info_rows,TRUE,,
ja_0753,의료영상진단기기제조반장,의료영상진단기기제조반장,,unmapped,job_info_rows,TRUE,,
ja_0754,의치모형제작원,의치모형제작원,,unmapped,job_info_rows,TRUE,,
ja_0755,콘텍트렌즈성형원,콘텍트렌즈성형원,,unmapped,job_info_rows,TRUE,,
ja_0756,광학용품검사원,광학용품검사원,,unmapped,job_info_rows,TRUE,,
ja_0757,건축제도사,건축제도사,,unmapped,job_info_rows,TRUE,,
ja_0758,토목제도사,토목제도사,,unmapped,job_info_rows,TRUE,,
ja_0759,기계제도사,기계제도사,,unmapped,job_info_rows,TRUE,,
ja_0760,전기제도사,전기제도사,,unmapped,job_info_rows,TRUE,,
ja_0761,전자제도사,전자제도사,,unmapped,job_info_rows,TRUE,,
ja_0762,광산제도사,광산제도사,,unmapped,job_info_rows,TRUE,,
ja_0763,특허제도사,특허제도사,,unmapped,job_info_rows,TRUE,,
ja_0764,주조제도사,주조제도사,,unmapped,job_info_rows,TRUE,,
ja_0765,제도사,제도사,,unmapped,job_info_rows,TRUE,,
ja_0766,제조업 단순노무자,제조업_단순노무자,,unmapped,job_info_rows,TRUE,,
ja_0767,단순조립노무자,단순조립노무자,,unmapped,job_info_rows,TRUE,,
ja_0768,포장원,포장원,,unmapped,job_info_rows,TRUE,,
ja_0769,물품운반원,물품운반원,,unmapped,job_info_rows,TRUE,,
ja_0770,금괴주조원,금괴주조원,,unmapped,job_info_rows,TRUE,,
ja_0771,금양극판주조원,금양극판주조원,,unmapped,job_info_rows,TRUE,,
ja_0772,비철주조원,비철주조원,,unmapped,job_info_rows,TRUE,,
ja_0773,연속주조보조원,연속주조보조원,,unmapped,job_info_rows,TRUE,,
ja_0774,연속주조원,연속주조원,,unmapped,job_info_rows,TRUE,,
ja_0775,연속주조제어실운전원,연속주조제어실운전원,,unmapped,job_info_rows,TRUE,,
ja_0776,원심주조기조작원,원심주조기조작원,,unmapped,job_info_rows,TRUE,,
ja_0777,은괴주조원,은괴주조원,,unmapped,job_info_rows,TRUE,,
ja_0778,조괴원,조괴원,,unmapped,job_info_rows,TRUE,,
ja_0779,조동주조원,조동주조원,,unmapped,job_info_rows,TRUE,,
ja_0780,주물주조원,주물주조원,,unmapped,job_info_rows,TRUE,,
ja_0781,주선원,주선원,,unmapped,job_info_rows,TRUE,,
ja_0782,주조기조작보조원,주조기조작보조원,,unmapped,job_info_rows,TRUE,,
ja_0783,방직원,방직원,,unmapped,job_info_rows,TRUE,,
ja_0784,편직기조작원,편직기조작원,,unmapped,job_info_rows,TRUE,,
ja_0785,망(그물)제조기조작원,망_그물_제조기조작원,,unmapped,job_info_rows,TRUE,,
ja_0786,통경기조작원,통경기조작원,,unmapped,job_info_rows,TRUE,,
ja_0787,철근콘크리트공,철근콘크리트공,,unmapped,job_info_rows,TRUE,,
ja_0788,철근공,철근공,,unmapped,job_info_rows,TRUE,,
ja_0789,철도기관사,철도기관사,,unmapped,job_info_rows,TRUE,,
ja_0790,철도차장,철도차장,,unmapped,job_info_rows,TRUE,,
ja_0791,철도검수원,철도검수원,,unmapped,job_info_rows,TRUE,,
ja_0792,지하철철도차량정비원,지하철철도차량정비원,,unmapped,job_info_rows,TRUE,,
ja_0793,토목기술자,토목기술자,,unmapped,job_info_rows,TRUE,,
ja_0794,광통신연구원,광통신연구원,,unmapped,job_info_rows,TRUE,,
ja_0795,선로설비설계원,선로설비설계원,,unmapped,job_info_rows,TRUE,,
ja_0796,통신기기개발자,통신기기개발자,,unmapped,job_info_rows,TRUE,,
ja_0797,이동통신기술연구원,이동통신기술연구원,,unmapped,job_info_rows,TRUE,,
ja_0798,영상통신연구원,영상통신연구원,,unmapped,job_info_rows,TRUE,,
ja_0799,디지털교환설비 연구원,디지털교환설비_연구원,,unmapped,job_info_rows,TRUE,,
ja_0800,휴대전화회로 개발원,휴대전화회로_개발원,,unmapped,job_info_rows,TRUE,,
ja_0801,무선전화기 개발원,무선전화기_개발원,,unmapped,job_info_rows,TRUE,,
ja_0802,모뎀개발 설계기술자,모뎀개발_설계기술자,,unmapped,job_info_rows,TRUE,,
ja_0803,디지털수신기 개발원,디지털수신기_개발원,,unmapped,job_info_rows,TRUE,,
ja_0804,인공위성TV수신기 개발？설계 기술자,인공위성tv수신기_개발_설계_기술자,,unmapped,job_info_rows,TRUE,,
ja_0805,인터폰 및 전화기 개발자,인터폰_및_전화기_개발자,,unmapped,job_info_rows,TRUE,,
ja_0806,통신선접속원,통신선접속원,,unmapped,job_info_rows,TRUE,,
ja_0807,통신케이블설치원,통신케이블설치원,,unmapped,job_info_rows,TRUE,,
ja_0808,인터넷통신선설치원,인터넷통신선설치원,,unmapped,job_info_rows,TRUE,,
ja_0809,케이블방송선로설치원,케이블방송선로설치원,,unmapped,job_info_rows,TRUE,,
ja_0810,인터넷통신선수리원,인터넷통신선수리원,,unmapped,job_info_rows,TRUE,,
ja_0811,케이블방송선로수리원,케이블방송선로수리원,,unmapped,job_info_rows,TRUE,,
ja_0812,인터넷설치원,인터넷설치원,,unmapped,job_info_rows,TRUE,,
ja_0813,통신장비설비원,통신장비설비원,,unmapped,job_info_rows,TRUE,,
ja_0814,유선통신장비 설치 및 수리원,유선통신장비_설치_및_수리원,,unmapped,job_info_rows,TRUE,,
ja_0815,무선통신장비 설치 및 수리원,무선통신장비_설치_및_수리원,,unmapped,job_info_rows,TRUE,,
ja_0816,전화 설치 및 수리원,전화_설치_및_수리원,,unmapped,job_info_rows,TRUE,,
ja_0817,통신위성장비 설치 및 수리원,통신위성장비_설치_및_수리원,,unmapped,job_info_rows,TRUE,,
ja_0818,레이더 설치 및 수리원,레이더_설치_및_수리원,,unmapped,job_info_rows,TRUE,,
ja_0819,네트워크 장비 설치 및 수리원,네트워크_장비_설치_및_수리원,,unmapped,job_info_rows,TRUE,,
ja_0820,화물트럭운전사,화물트럭운전사,,unmapped,job_info_rows,TRUE,,
ja_0821,트럭운전사,트럭운전사,,unmapped,job_info_rows,TRUE,,
ja_0822,금속창호설치원,금속창호설치원,,unmapped,job_info_rows,TRUE,,
ja_0823,대차프레임제작반장,대차프레임제작반장,,unmapped,job_info_rows,TRUE,,
ja_0824,보일러제작원,보일러제작원,,unmapped,job_info_rows,TRUE,,
ja_0825,제관반장,제관반장,,unmapped,job_info_rows,TRUE,,
ja_0826,차체제작반장,차체제작반장,,unmapped,job_info_rows,TRUE,,
ja_0827,차체판금원,차체판금원,,unmapped,job_info_rows,TRUE,,
ja_0828,창호제작반장,창호제작반장,,unmapped,job_info_rows,TRUE,,
ja_0829,창호제작원,창호제작원,,unmapped,job_info_rows,TRUE,,
ja_0830,보일러설치원,보일러설치원,,unmapped,job_info_rows,TRUE,,
ja_0831,판금공,판금공,,unmapped,job_info_rows,TRUE,,
ja_0832,자동차판금원,자동차판금원,,unmapped,job_info_rows,TRUE,,
ja_0833,항공기판금원,항공기판금원,,unmapped,job_info_rows,TRUE,,
ja_0834,제지설비 운전원,제지설비_운전원,,unmapped,job_info_rows,TRUE,,
ja_0835,건조기조작원,건조기조작원,,unmapped,job_info_rows,TRUE,,
ja_0836,고해기조작원,고해기조작원,,unmapped,job_info_rows,TRUE,,
ja_0837,골판지제조원,골판지제조원,,unmapped,job_info_rows,TRUE,,
ja_0838,닥피증해원,닥피증해원,,unmapped,job_info_rows,TRUE,,
ja_0839,닥피표백원,닥피표백원,,unmapped,job_info_rows,TRUE,,
ja_0840,리와인더조작보조원,리와인더조작보조원,,unmapped,job_info_rows,TRUE,,
ja_0841,리와인더조작원,리와인더조작원,,unmapped,job_info_rows,TRUE,,
ja_0842,비터기조작원,비터기조작원,,unmapped,job_info_rows,TRUE,,
ja_0843,석회소성로조작원,석회소성로조작원,,unmapped,job_info_rows,TRUE,,
ja_0844,솔질원,솔질원,,unmapped,job_info_rows,TRUE,,
ja_0845,압착탈수원,압착탈수원,,unmapped,job_info_rows,TRUE,,
ja_0846,와이어조작원,와이어조작원,,unmapped,job_info_rows,TRUE,,
ja_0847,원료투입원,원료투입원,,unmapped,job_info_rows,TRUE,,
ja_0848,재단기조작원,재단기조작원,,unmapped,job_info_rows,TRUE,,
ja_0849,절단원,절단원,,unmapped,job_info_rows,TRUE,,
ja_0850,정선기조작원,정선기조작원,,unmapped,job_info_rows,TRUE,,
ja_0851,제호설비조작원,제호설비조작원,,unmapped,job_info_rows,TRUE,,
ja_0852,조약원,조약원,,unmapped,job_info_rows,TRUE,,
ja_0853,캘린더조작원,캘린더조작원,,unmapped,job_info_rows,TRUE,,
ja_0854,탈묵기조작원,탈묵기조작원,,unmapped,job_info_rows,TRUE,,
ja_0855,프레스기조작원,프레스기조작원,,unmapped,job_info_rows,TRUE,,
ja_0856,해리기운전원,해리기운전원,,unmapped,job_info_rows,TRUE,,
ja_0857,쇄목기조작원,쇄목기조작원,,unmapped,job_info_rows,TRUE,,
ja_0858,농축기조작원,농축기조작원,,unmapped,job_info_rows,TRUE,,
ja_0859,엠보싱기조작원,엠보싱기조작원,,unmapped,job_info_rows,TRUE,,
ja_0860,펄프다이제스터조작원,펄프다이제스터조작원,,unmapped,job_info_rows,TRUE,,
ja_0861,종이건조기조작원,종이건조기조작원,,unmapped,job_info_rows,TRUE,,
ja_0862,폐기물처리연구원,폐기물처리연구원,,unmapped,job_info_rows,TRUE,,
ja_0863,사업장폐기물관리자,사업장폐기물관리자,,unmapped,job_info_rows,TRUE,,
ja_0864,경화성수지성형기조작원,경화성수지성형기조작원,,unmapped,job_info_rows,TRUE,,
ja_0865,사출성형기조작원,사출성형기조작원,,unmapped,job_info_rows,TRUE,,
ja_0866,장난감모델제조원,장난감모델제조원,,unmapped,job_info_rows,TRUE,,
ja_0867,진공성형기조작원,진공성형기조작원,,unmapped,job_info_rows,TRUE,,
ja_0868,플라스틱제품제조반장,플라스틱제품제조반장,,unmapped,job_info_rows,TRUE,,
ja_0869,제트엔진수리원,제트엔진수리원,,unmapped,job_info_rows,TRUE,,
ja_0870,항공기계기정비원,항공기계기정비원,,unmapped,job_info_rows,TRUE,,
ja_0871,항공기기체정비검사원,항공기기체정비검사원,,unmapped,job_info_rows,TRUE,,
ja_0872,항공기동체정비원,항공기동체정비원,,unmapped,job_info_rows,TRUE,,
ja_0873,항공기보조기계정비원,항공기보조기계정비원,job_0035,auto_keyword,job_info_rows,TRUE,0.9300,기계정비
ja_0874,항공기부속품기계원,항공기부속품기계원,,unmapped,job_info_rows,TRUE,,
ja_0875,항공기정비사,항공기정비사,,unmapped,job_info_rows,TRUE,,
ja_0876,항공기조종사,항공기조종사,,unmapped,job_info_rows,TRUE,,
ja_0877,검열조종사,검열조종사,,unmapped,job_info_rows,TRUE,,
ja_0878,기장,기장,,unmapped,job_info_rows,TRUE,,
ja_0879,부조종사,부조종사,,unmapped,job_info_rows,TRUE,,
